name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Chris Montross,65,3,79,930,50-54,56,CA,USA,---,4649,00:54:14,2.4 mi,00:06:20,05:27:20,112 mi,00:03:04,03:48:30,26.2 mi,10:19:28
Guillermo Montoya,66,9,80,854,35-39,41,Cundinamarca,COL,---,4230,00:57:45,2.4 mi,00:03:16,05:39:35,112 mi,00:02:19,03:36:36,26.2 mi,10:19:31
Steven Mudgett,67,1,81,846,55-59,59,TX,USA,---,5000,00:59:29,2.4 mi,00:04:23,05:22:18,112 mi,00:03:39,03:50:03,26.2 mi,10:19:52
Shawn Hnatko,68,13,82,512,40-44,44,CA,USA,---,4531,00:58:00,2.4 mi,00:05:08,05:21:11,112 mi,00:02:11,03:54:09,26.2 mi,10:20:39
Saleta Castro Nogueira,15,12,83,50,PRO,29,ES,ESP,---,4227,00:55:49,2.4 mi,00:03:02,05:25:38,112 mi,00:02:12,03:54:23,26.2 mi,10:21:04
Leslie Miller,16,3,84,416,25-29,31,VA,USA,---,4686,00:56:39,2.4 mi,00:04:32,05:41:10,112 mi,00:01:36,03:37:23,26.2 mi,10:21:20
James Meyer,69,10,85,659,35-39,39,SD,USA,---,4206,00:55:46,2.4 mi,00:03:22,04:56:54,112 mi,00:02:41,04:22:48,26.2 mi,10:21:31
Alyssa Godesky,17,13,86,40,PRO,31,VA,USA,---,4210,01:01:43,2.4 mi,00:03:29,05:35:48,112 mi,00:01:40,03:39:49,26.2 mi,10:22:29
Michael Honicker,70,11,87,713,35-39,37,VA,USA,---,4194,01:04:43,2.4 mi,00:04:29,05:54:55,112 mi,00:01:53,03:16:31,26.2 mi,10:22:31
Karen Smith,18,1,88,697,45-49,48,---,BMU,---,5000,00:58:25,2.4 mi,00:04:09,05:36:46,112 mi,00:01:56,03:41:43,26.2 mi,10:22:59
Mauricio Tena,71,8,89,906,45-49,---,NC,MEX,---,4265,00:55:27,2.4 mi,00:03:50,05:42:31,112 mi,00:02:53,03:39:32,26.2 mi,10:24:13
Mark Lavin,72,12,90,675,35-39,38,SD,USA,---,4166,00:59:22,2.4 mi,00:04:32,05:27:16,112 mi,00:03:29,03:50:11,26.2 mi,10:24:50
Kevin Danahy,73,13,91,666,35-39,41,DE,USA,---,4156,00:54:30,2.4 mi,00:04:30,05:45:07,112 mi,00:05:27,03:36:05,26.2 mi,10:25:39
Matthew Mlachak,74,5,92,890,25-29,31,VA,USA,---,4325,01:00:45,2.4 mi,00:04:35,05:34:54,112 mi,00:01:49,03:44:10,26.2 mi,10:26:13
Philippe Martin,75,9,93,910,45-49,51,London,FRA,---,4232,01:03:14,2.4 mi,00:05:40,05:17:23,112 mi,00:03:39,03:57:03,26.2 mi,10:26:59
Jose Ibanez,76,4,94,861,50-54,---,---,VEN,---,4538,01:08:05,2.4 mi,00:05:12,05:27:30,112 mi,00:02:14,03:45:43,26.2 mi,10:28:44
Pedro Reis,77,6,95,664,25-29,31,GO,BRA,---,4292,00:58:49,2.4 mi,00:03:33,05:30:11,112 mi,00:02:04,03:54:24,26.2 mi,10:29:01
Javier Arroyo Vallin,78,7,96,837,25-29,---,MICHOACAN,MEX,---,4283,01:22:00,2.4 mi,00:04:56,05:44:08,112 mi,00:03:54,03:14:45,26.2 mi,10:29:43
Jimi Young,79,10,97,101,45-49,46,---,USA,---,4198,01:07:00,2.4 mi,00:05:08,05:31:20,112 mi,00:01:50,03:44:29,26.2 mi,10:29:47
Tim Sheeper,80,5,98,969,50-54,53,CA,USA,---,4514,00:53:54,2.4 mi,00:04:12,05:07:29,112 mi,00:03:13,04:21:56,26.2 mi,10:30:44
Seth Coblentz,81,14,99,515,40-44,41,FL,USA,---,4406,01:02:25,2.4 mi,00:04:39,05:11:27,112 mi,00:03:46,04:08:45,26.2 mi,10:31:02
Rodrigo Valenzuela,82,15,100,209,40-44,43,---,CHL,---,4402,01:03:13,2.4 mi,00:03:26,05:48:24,112 mi,00:01:49,03:34:31,26.2 mi,10:31:23
Luis Butron,83,14,101,834,35-39,39,Intl State,MEX,---,4079,00:58:05,2.4 mi,00:03:26,05:24:52,112 mi,00:01:51,04:03:50,26.2 mi,10:32:04
Francisco Chavez,84,16,102,247,40-44,46,---,CHL,---,4383,01:03:50,2.4 mi,00:04:49,05:43:07,112 mi,00:04:22,03:36:52,26.2 mi,10:33:00
